question_id,member_id,question,type
15145,71979,"可以詳細介紹有關""that""含其他""關係代名詞""的用法嗎?",5
15043,71979,"在might as well的片語介紹中,為什麼since的中文意思是""既然""而不是""自從""? 可以詳細介紹有關since的用法嗎?",10
14903,71979,lying的原形動詞是lay還是laid?中文是躺還是騙?可以詳細介紹這兩個單字嗎?,12
14812,71979,1.為什麼though要放在句中?而不是在句首放But? 2.請問這句話是什麼時態?為什麼是用could而不用can? 3.if是假設語氣嗎?可以介紹一下相關的用法嗎? ,11
14213,71979,為什麼句尾的on和in兩個介係詞可以放在一起連用?,9
14212,71979,為什麼這裡的and是放在逗號錢而不是逗號後?,9
13880,71979, be very appealing是使用被動語態嗎?如果是的話不是要把ing改成ed嗎?,8
79175,63287,請問I like everything that I've heard so far 和 I like everything what I've heard so far 是強調的重點不一樣嗎 ? 還是有其他的不同呢 ? 為什麼說者要改變關係代名詞呢 ? (是稱為關係代名詞吧),5
79170,63287,"請問 edge 是唸 [ɛdʒ] 還是 [edʒ] 呢 ? (線上字典的KK音標有2種) 聽句子的發音, 應該是 [ɛdʒ] , 是嗎 ?",14
79169,63287,請問 it will 的縮寫 it'll 怎麼發音呢 ? ,14
27616,63287,the last thing 在句義分析中的講解，中文是「最後一件事」，但是在句義檢查的翻譯是「最不想聽到的東西」。 有2種中文意思，但是在這句子中，翻成「最不想聽到的東西」比較恰當吧？,14
103116,80015,"It's best to  tailor your video resume to the specific job, or industry, that you're  applying for. 關於這句的中文翻譯, 實在不太瞭解, ""以符合""是由哪句構成呢 ? ",14
60145,59997,I did tell you 為什麼用did不是do呢,3
30819,59997,He is engaged in his business. 他忙於他的生意。 We are engaged in compiling a dictionary. 我們正忙於編一本字典。 engaged後面要加in嗎?,9
12398,59997,這裡的but中文翻譯是:而是問的意思嗎?為什麼不是但是呢,14
10663,59997,為什麼passed其面要加who,5
10431,59997, I'd是哪兩個字縮寫呢? 我願意哪裡來的呢?  I'd go anywhere just to be with you.這句翻譯不太懂,14
7786,59997," all of which now have become a nostalgic love, 為什麼要加which呢",5
6422,59997,更正，我看懂了，只是為什麼 every girlfriend and breakup of mine. breakup前面還要加一個and 這邊的mine是我的意思嗎,10
6421,59997,She was also there for every girlfriend and breakup of mine. 我的每任女朋友，以及每次的分手她也都在那兒。 這一句的翻譯好難懂,14
3959,59997,"You've got to train your ear to hear the different musical notes  as well as the  beats, the rhythms.說的how省去聽不懂，原本為什麼要有how，又為什麼要省去",14
3809,59997,You've got to 後面要加be 嗎，還是  able 前面要加be呢?為什麼要加一個be呢,6
52364,98658,"想問,這句裡的have been Molly 和have been our top five 這二句的文法概念是一樣的嗎?這樣的文法概念是什麼呢 和I am mooly .....those are our top five...有何差別呢 ",1
52251,98658,if you've not already had this set up 請問為什麼要加had這個字,13
118095,87261,甚麼時候GOT要加TEN,13
117987,87261,About 後面接的名詞片語 be動詞都要改成原型嗎,9
49342,2502,請問這句前面的「It's」有發音嗎？聽不出來。,14
113723,65480,請問是否可以在Saturday前面加上介係詞on?,9
113014,65480,請問這句可以改成 I'm really sorry about this happened. 嗎?,9
33695,65480,請問此句中的的understanding是否可以原型動詞替代？,9
8190,65480,"此段範例英文Practice this way and in no time...，在此網站翻譯解答是: 以這種方式練習...。但為什麼不是翻譯成: 練習這種方式...？ 另外，如果中文字意為""以這種方式練習...""的話，那英文是否可以寫成""Practice in this way...""? ",14
103147,84018,老師 我今天聽影片裡面的人說 Huskies have an issues 這裡是不是少一個an,14
103121,84018,為什麼這裡要用過去式were，難道現在不是這樣的方式了嗎?,3
102428,84018,Can be a nuisance sometimes in the garden 在這裡翻譯是：在花園裡面是個小麻煩  請問為什麼在花園裡面會有麻煩??看不懂,14
98946,84018,but I can see that they are and that when they are free  第一個that指得是men being improsoned by gender stereotypes 那第二個that也是指同一件事嗎?,10
98913,84018,作者唸half of我一直有聽到多一個音fa，ha fo fa請問我有聽錯嗎?,14
97530,84018,我聽演講者講word有s的音，所以the word是指feminism一個字還是feminism and  feminist呢?,14
83533,84018,some of the benefits some翻成一些的，那of要翻成甚麼呢?,14
81294,84018,此句的held該怎麼翻呢?  謝謝小老師,14
79695,84018,想請問小老師，這裡的how該如何解釋。  The success of the Mensa enrichment club shows how with the right support 前半段我還會翻，從shows how with the right support就很難翻了  謝謝小老師,14
60507,84018,請問sleep and eat為什麼都要加ing?  謝謝,9
58962,84018,"Allow the pan to cool slightly, and then continue with Allow的後面動詞要用to + 動詞嗎?? with在這裡是甚麼意思呢??",9
57624,84018,請問，laid out的後面為什麼是用so而不是that，Thank you,10
33150,84018,one week at a time正確翻譯是一星期一次還是一次一星期呢??謝謝,14
28131,84018,字幕的部分影片唸SO in on....但是字幕沒有in,9
23482,15716,And the first one  kind of  blows people out of the water.  請問這句話的kind of中的of是不用發音的嗎?,14
965,53040,I saw her different boyfriends come and go. She was also there for every girlfriend and breakup of mine  這句的中文意義能再幫我翻得更順暢一些嗎 謝謝,14
685,53040,which takes us to the 按照字面意思 哪一個~帶著我們到~  為何會翻成-----&gt;那把我們帶到~  可以再幫我解釋嗎,14
99565,92929,for a while 一段時間＝沒有很長的時間 是這樣翻譯的嗎,14
99137,92929,請問couture的發音哪一種才是正確的呢？老師跟影片中的發音不太一樣,14
94002,92929,has been 是一直的意思嗎,1
93048,92929,but the early hours: none of those 4 a.m. 但如果是午夜到清晨時分 這句話是怎麼翻譯的呢？,14
93047,92929,請問這句的發音 First of all 是照著上面三個字念更更快嗎？聽了好幾次都覺得比較接近firstavel的發音,14
92893,92929,我的單字還ok，可是很多時候聽影片填空 their they thoes these this 都會填錯有時還是用猜的，麻煩老師大概幫我介紹一下用法，不知道會不會太簡單 不在回答範圍裡面 歹勢歹勢！,14
56572,92929,請問 所以既然現在我們知道山造成空氣上升，我們得找到雄偉的山脈 現在是由哪一個字翻譯過的呢？還是now that 就是既然現在的意思？ thanks!,14
55780,92929,請問這裡的going through 是繼續過的意思嗎 在yahoo 字典上找到的翻譯是，跟影片的意思好像有點落差  go through  Dr.eye 譯典通片語詞典   (指法律、法案等)被正式通過或接受,14
41014,92929,請問這邊的what's 該怎麼翻譯呢？謝謝 :),14
40826,92929,You did it!  What's left could be put into one bag! 想請問這邊的left要怎麼翻譯比較合適呢？,14
40073,92929,and yet we understand him all the time 這邊的yet怎麼翻譯呢？謝謝你的回答 :),14
39432,92929,You are always judged by the way you perform. 的翻譯是 你永遠都會由於你的表現方式被評論 看起來有點卡卡的欸！by the way 在這邊是順道一提的意思嗎？,14
17391,414,與先前的句子相比…為何say這裡用過去式…而前幾句的see和say用現在簡單式?,3
17390,414,say和see為何用現在簡單式而不是過去式…?,3
6504,414," When you imitate me, exaggerate it. Make the sounds big, because you want to train the...organs of articulation we call them.  翻譯中「因為你想要訓練...我們所說的發聲器官。」…並沒有將articulation翻譯出來，那為何要用「articulation」",14
6498,414,Practice this way and  in no time you'll be speaking in the same kind of melody  as does Jackie Chan. 為何此句「you'll be speaking」會用未來進行式?!,2
6300,414,You are always judged by the way you perform. 可以再解釋為何句中會插入「by the way」嗎?! 中文翻譯是「由於」，但查Yahoo的字典確不是這樣解釋，所以有一點搞混了…,14
5776,414,The opportunity of buying gold finally came along. 如果「came along」改為「comes along」，差異在哪?!,3
5373,414,"You know,  Will Shakespeare was right: all the world is a stage. 「Will Shakespeare was right」這一句中…為什麼不用「is」而是用「was」…因為用「was」感覺就好像是過去說得對，現在說不對…是嗎?!",3
59641,97656, to inform the outside world of what was happening to them.請問其中of是搭配什麼字?可以不需要加嗎?,9
57139,97656,請問or so I thought的or是什麼意思及用法? ,10
56054,97656,請問 simply forgot 翻譯為完全忘記，跟totally forgot哪一個是口語上的比較常用習慣用法，意思一樣嗎?,14
54149,97656,"對不起，上一課Google Docs的文法問題過了就不知在哪可以提問? And that makes sharing and collaborating on documents much easier, and gives you full control over who can see and access your documents. 請問collaborate+on，是否share後面就不+on，如果我的寫作是And that makes collaborating and sharing documents much easier.是否正確?",9
53472,97656,", she uploads the current drafts right from her computer.標準寫作時，這句須加and she嗎? 三個句子中，是因為後兩個句子為一個因果關係，所以才在because之前加,and嗎? 一個長句中，何時應加逗號呢?",10
39194,87987,you let that person get to know you as you get to know them. 此句如何和翻譯?  幫我解釋get to know用法  在此的 as如何翻譯,14
31522,87987,Q1.為什麼此句話要用未來進行式be going to be,2
30533,87987,Everything that you have learned so far about the English language   xxxxx  you have learned with your eyes through textbooks. 如果xxxx的位置要補上連接詞請問是哪個字呢?,10
30513,87987,he makes tons of money          by             performing in American movies. 這裡是否該加個by，如果是為何能夠省略,12
30493,87987,musical notes 為何這是翻譯成音符呢?,14
30490,87987,Q1. pattern of是何種詞性呢?為何可以接在pattern名詞後面  Q2.可以幫我解釋這整句話的文法和翻譯嗎? speak my language in the rhythm pattern of your language  Q3. speak my language in the rhythm 裡面的the一定要有的嗎?,14
30288,87987,it isn't your accent that's the problem 翻譯：因為並不是你的腔調是那個問題 我認為因該是翻成：因為你的腔調根本不是問題  因為原句是your accent isn't  the problem.，這樣翻才對 ,14
11901,70662,這句want to be+presenting 為什麼要用進行式? ,2
101121,97326,...thanks to... 1. 似乎在一個句子有兩個動詞  2.為什麼用現在式?,10
71781,97326,1. 請問使用 troubling 而非 trouble 的原因 2. ...to have been born... 是否可改為 ... if they have been born...,12
